epoch,train_loss,val_loss,fold,train_end
12,0.0002500794589336849,0.00014381953660631553,11,2008-07-10
13,0.0002345074618492147,0.0001454754987207707,11,2008-07-10
14,0.00020202896974234167,0.00014794563394389116,11,2008-07-10
15,0.0001974224222318173,0.00014425684930756687,11,2008-07-10
1,0.00830480717898657,0.0022811917054544515,12,2009-01-08
2,0.0016017936480542023,0.0006557732485816814,12,2009-01-08
3,0.0011013541933304319,0.000682468399948751,12,2009-01-08
4,0.0007160844106692821,0.0006743580209634578,12,2009-01-08
5,0.0005053308190933119,0.000599723200139124,12,2009-01-08
6,0.00035871405561920254,0.0005297400493873283,12,2009-01-08
7,0.00027415491931606086,0.0005141088525609424,12,2009-01-08
8,0.0002043835539855839,0.0005070501162360112,12,2009-01-08
9,0.0001827129000351609,0.0005027198300619299,12,2009-01-08
10,0.00017153808172831002,0.0004970773128055347,12,2009-01-08
11,0.0001544375869949969,0.0005005199321506856,12,2009-01-08
12,0.00015752652907394805,0.0004964826366631314,12,2009-01-08
13,0.00013627279816622224,0.0005024028772216601,12,2009-01-08
14,0.00013577053614426403,0.0005047017936400758,12,2009-01-08
15,0.0001349254673793136,0.0005035758319233233,12,2009-01-08
16,0.00013124264927076487,0.0005095500164316036,12,2009-01-08
1,0.013998460897710174,0.0015352506986043106,13,2009-07-10
2,0.002452686727338005,0.000934595984290354,13,2009-07-10
3,0.001793182767869439,0.0008394300384679809,13,2009-07-10
4,0.0014274718923843466,0.0008244293470246097,13,2009-07-10
5,0.0011512327237142017,0.0007125960425279724,13,2009-07-10
6,0.0008086709240160417,0.0006987500698111641,13,2009-07-10
7,0.000658957439554797,0.0006545486006264886,13,2009-07-10
8,0.0005108804434712511,0.0006290365151168468,13,2009-07-10
9,0.000423276619585522,0.0006245342616845543,13,2009-07-10
10,0.00036349280389913474,0.0006114061761763878,13,2009-07-10
11,0.00030897013220965164,0.0006205793785435768,13,2009-07-10
12,0.00028406581259332597,0.0006099054759639936,13,2009-07-10
13,0.00025818816720857285,0.0006009562542506804,13,2009-07-10
14,0.00023284676899493206,0.0006067904178053141,13,2009-07-10
15,0.00021990404866301105,0.0006021103593714846,13,2009-07-10
16,0.00019109267987005296,0.0006157052193884738,13,2009-07-10
17,0.0001763259174367704,0.0005994851890136488,13,2009-07-10
18,0.00018441525594425912,0.0006165060428126404,13,2009-07-10
19,0.0001630875945011212,0.0006053172595178088,13,2009-07-10
20,0.0001602466384156287,0.0006004741614257606,13,2009-07-10
21,0.00015795652529959625,0.0006013253514538519,13,2009-07-10
1,0.011939988074385944,0.0022096811735536903,14,2010-01-08
2,0.0022489038631593916,0.0014769287663511932,14,2010-01-08
3,0.0014895170067628736,0.0012028550748558093,14,2010-01-08
4,0.001027855813256739,0.0006527315987720309,14,2010-01-08
5,0.000724226955379195,0.0006139572966882648,14,2010-01-08
6,0.0004987872337497881,0.0006078926623255635,14,2010-01-08
7,0.00040578240227392493,0.0006018157279565154,14,2010-01-08
8,0.00031273548109525377,0.0005885856759656841,14,2010-01-08
9,0.0002531093270911643,0.0005834497496834956,14,2010-01-08
10,0.00021648046993718976,0.0005927722874427369,14,2010-01-08
11,0.0001960304447600399,0.0005812123587626653,14,2010-01-08
12,0.00018344422920456375,0.0005765837837922542,14,2010-01-08
13,0.00017085653941167575,0.0005763708553179944,14,2010-01-08
14,0.0001599711848778979,0.0005758542380741952,14,2010-01-08
15,0.00015732886672862258,0.0005766531333695942,14,2010-01-08
16,0.00015043557569322942,0.0005734541494651543,14,2010-01-08
17,0.00014121140360229593,0.0005801938896183856,14,2010-01-08
18,0.00013923520515056546,0.0005764412174661023,14,2010-01-08
19,0.00015088410081636326,0.0005733417031782059,14,2010-01-08
20,0.00014230154128574,0.0005730007942474913,14,2010-01-08
21,0.0001408419593644794,0.0005725073545666722,14,2010-01-08
22,0.0001323610192818759,0.0005722759609246472,14,2010-01-08
23,0.00013171015127548291,0.0005768796375681026,14,2010-01-08
24,0.00012898912684570807,0.0005754405453141468,14,2010-01-08
25,0.00013049753568552928,0.0005708990077740358,14,2010-01-08
1,0.010314027725585869,0.0008099756918714515,15,2010-07-12
2,0.0020933315590290088,0.00038874376748156337,15,2010-07-12
3,0.0014023341870467577,0.0004009698688085856,15,2010-07-12
4,0.0009221506837223258,0.00030201926295246394,15,2010-07-12
5,0.0007082109347850617,0.0002603106352450725,15,2010-07-12
6,0.0005569419582440917,0.000250313883173346,15,2010-07-12
7,0.00042565165910803316,0.00023947483194725855,15,2010-07-12
8,0.0003505143116594159,0.00023524036805611104,15,2010-07-12
9,0.00032154965738300233,0.00023328864647607719,15,2010-07-12
10,0.0002740407674407054,0.00023415232966986617,15,2010-07-12
11,0.00025456565490458163,0.0002332953694609127,15,2010-07-12
12,0.00023823599622119218,0.0002332979565835558,15,2010-07-12
13,0.00022243891539151914,0.00023664188380020538,15,2010-07-12
1,0.010976469364470325,0.0004271055555104145,16,2011-01-07
2,0.002245338193166095,0.0003075481654377654,16,2011-01-07
3,0.0014699977205915224,0.00022050563815615272,16,2011-01-07
4,0.0011023238814133849,0.00017592015605519658,16,2011-01-07
5,0.0007906920603803686,0.00016307588313273818,16,2011-01-07
6,0.0006090557270343541,0.0001514194321186681,16,2011-01-07
7,0.000504371672365311,0.00016386090698818277,16,2011-01-07
8,0.00042491982812124834,0.00015150794985986847,16,2011-01-07
9,0.0003691899513108404,0.000133484009503653,16,2011-01-07
10,0.0003138593943928041,0.00015841271929925175,16,2011-01-07
11,0.00027994794583866825,0.00012830139660634034,16,2011-01-07
12,0.00026619041769614294,0.00012533397628950688,16,2011-01-07
13,0.0002559007387734144,0.00013014507411363802,16,2011-01-07
14,0.0002447703791895529,0.00012308591586978373,16,2011-01-07
15,0.00023817623701147936,0.00012512973418259726,16,2011-01-07
16,0.00022730810372662303,0.00012266197986069268,16,2011-01-07
17,0.00021624061431597315,0.00012403446505361768,16,2011-01-07
18,0.00021227338780787446,0.00012233369982693278,16,2011-01-07
19,0.00021322277717518846,0.00011954193022185271,16,2011-01-07
20,0.00020943071266063616,0.00012963145049330445,16,2011-01-07
21,0.00021233264301003687,0.00011953477405768353,16,2011-01-07
22,0.0002058129822536422,0.00011978073572598597,16,2011-01-07
23,0.00020697339012356778,0.00012278038229851518,16,2011-01-07
24,0.00020211783723081335,0.00012002373166199374,16,2011-01-07
25,0.00020007385810950418,0.00011970876507153403,16,2011-01-07
1,0.010061193690396463,0.0006019905683517988,17,2011-07-11
2,0.0014180049388997783,0.0001724307658150792,17,2011-07-11
3,0.0009902853187388526,0.00017596075174099366,17,2011-07-11
4,0.0007341314362397847,0.00011874295575710545,17,2011-07-11
5,0.0005721534969500051,0.00011200445234343144,17,2011-07-11
6,0.0004735603124106255,0.00010941759059538267,17,2011-07-11
7,0.0003878737640125343,0.00010887887349651595,17,2011-07-11
8,0.00034594959325682465,0.00012302158990808363,17,2011-07-11
9,0.00033192661850569915,0.0001067494907017265,17,2011-07-11
10,0.00029812649546119454,0.00010872441946828206,17,2011-07-11
11,0.00029609021947134094,0.00010588302497386135,17,2011-07-11
12,0.0002664434671318397,0.00010507813047817243,17,2011-07-11
13,0.00026259070130972524,0.00010534161888894491,17,2011-07-11
14,0.00025880770781674446,0.00011979683404206298,17,2011-07-11
15,0.00023989270080048114,0.00010490641268136512,17,2011-07-11
16,0.0002463774580974132,0.00012108357363363862,17,2011-07-11
17,0.00024138946677199923,0.00011881701513110394,17,2011-07-11
18,0.00023455986900864026,0.00010462580446203771,17,2011-07-11
19,0.0002224857611835409,0.00010503087053491202,17,2011-07-11
20,0.0002310102020438092,0.0001066906214483814,17,2011-07-11
21,0.00021725521629634433,0.00011557882680790499,17,2011-07-11
22,0.0002135207424334322,0.0001174915793983798,17,2011-07-11
1,0.009784549078904092,0.0008170016662916169,18,2012-01-09
