epoch,train_loss,val_loss,fold,train_end
1,0.0028422231785953044,0.0012163998326286674,0,2003-01-07
2,0.0012934128812048585,0.001187744113849476,0,2003-01-07
3,0.0010964606364723295,0.0010547825077082962,0,2003-01-07
4,0.0009954203153029085,0.0010755032708402723,0,2003-01-07
5,0.0009682074305601418,0.0010267019679304212,0,2003-01-07
6,0.000874804676277563,0.0010421868646517396,0,2003-01-07
7,0.0007942533644381911,0.001081448106560856,0,2003-01-07
8,0.0007279484765604138,0.0010337728017475456,0,2003-01-07
9,0.0006863595219329,0.0010016286687459797,0,2003-01-07
10,0.000682851776946336,0.0010565200063865632,0,2003-01-07
11,0.0006169541738927364,0.0010323835304006934,0,2003-01-07
12,0.0005873966525541619,0.00120783899910748,0,2003-01-07
13,0.0004801072209374979,0.0013965177640784532,0,2003-01-07
1,0.006917366156509767,0.00124106984003447,1,2003-07-09
2,0.002208928985055536,0.0008162936428561807,1,2003-07-09
3,0.001603361345284308,0.0008288922836072743,1,2003-07-09
4,0.0015844072040636092,0.0006537712324643508,1,2003-07-09
5,0.0014761460091297824,0.0007573759066872299,1,2003-07-09
6,0.0014177484263200313,0.0007571861206088215,1,2003-07-09
7,0.0013693453317197661,0.0007778551080264151,1,2003-07-09
8,0.001109295374286982,0.0008754282025620341,1,2003-07-09
1,0.003320147507890527,0.0008858342577392856,2,2004-01-07
2,0.0015757189414996123,0.0005023830259839693,2,2004-01-07
3,0.0016389116062782705,0.00021802437549922615,2,2004-01-07
4,0.0016660167103899376,0.0005093227664474398,2,2004-01-07
5,0.0017263819463551044,0.00028422877464133006,2,2004-01-07
6,0.0012429008222950091,0.0016702493885532022,2,2004-01-07
7,0.0011669330456892826,0.0005119569250382483,2,2004-01-07
1,0.004604915048306187,0.00043055634402359527,3,2004-07-09
2,0.001567233291765054,0.00027639229665510356,3,2004-07-09
3,0.0012852400463695328,0.0004972504199637721,3,2004-07-09
4,0.0011105241215166946,0.000386528525268659,3,2004-07-09
5,0.0009973126851643124,0.00042797876327919465,3,2004-07-09
6,0.0010107336527047058,0.0004576770152198151,3,2004-07-09
1,0.0028455579817733344,0.00027836346028683084,4,2005-01-06
2,0.0011488067239577718,0.00030896792304702103,4,2005-01-06
3,0.0009202653206610942,0.00029620742619348067,4,2005-01-06
4,0.0008389607469058212,0.0003586011686517547,4,2005-01-06
5,0.0008286664755467107,0.0003466916095931083,4,2005-01-06
1,0.0009823439330303746,0.0003065278797294013,5,2005-07-08
2,0.0007494209383271242,0.0004214044820400886,5,2005-07-08
3,0.0006880010432245111,0.00025189736334141344,5,2005-07-08
4,0.0007146962713082566,0.0002719091389735695,5,2005-07-08
5,0.0005603684361343958,0.0002903449239965994,5,2005-07-08
6,0.000506176791915143,0.00028781615765183233,5,2005-07-08
7,0.00047560798549583475,0.0003563450663932599,5,2005-07-08
1,0.0011903385195182637,0.0002704647777136415,6,2006-01-06
2,0.000740199993015267,0.00026604988670442253,6,2006-01-06
3,0.0006637031998252496,0.00021415677474578843,6,2006-01-06
4,0.0005955713073490188,0.00024986495918710716,6,2006-01-06
5,0.000526635572896339,0.0002637594643601915,6,2006-01-06
6,0.00048271536943502726,0.0003067135094170226,6,2006-01-06
7,0.000472497649025172,0.0005135256178618874,6,2006-01-06
1,0.0030750972033605317,0.0002574751288193511,7,2006-07-10
2,0.0011187552167526023,0.00022594544316234533,7,2006-07-10
3,0.0008802055460612544,0.00024828044115565717,7,2006-07-10
4,0.0008154416864272207,0.000256912549957633,7,2006-07-10
5,0.0007761048645162108,0.00024915188987506554,7,2006-07-10
6,0.0007123689918609506,0.00028244864370208234,7,2006-07-10
1,0.0008317344642515915,0.00015618586621712893,8,2007-01-09
2,0.0006655622977026118,0.00018725133850239217,8,2007-01-09
3,0.0006007004412822425,0.00015703542449045925,8,2007-01-09
4,0.0005851454734511208,0.00015835947269806638,8,2007-01-09
5,0.0005520348616604073,0.0001669947465416044,8,2007-01-09
1,0.005339085683226585,0.0004144645994529128,9,2007-07-11
2,0.0011425198637880385,0.00018213614748674445,9,2007-07-11
3,0.0009672699519433081,0.00018012508226092905,9,2007-07-11
4,0.0008936458127573133,0.0001931519807840232,9,2007-07-11
5,0.0007636934262700379,0.00022088282712502406,9,2007-07-11
