epoch,train_loss,val_loss,fold,train_end
1,0.024598094262182714,0.00939127104356885,0,2003-01-07
2,0.007231998210772872,0.0036834953352808952,0,2003-01-07
3,0.0043152133002877235,0.0029523943085223436,0,2003-01-07
4,0.0033998493803665043,0.0019820272573269904,0,2003-01-07
5,0.0026019662385806442,0.001659082161495462,0,2003-01-07
6,0.0025970604037865996,0.0016681029228493571,0,2003-01-07
7,0.002052639180328697,0.001845899852924049,0,2003-01-07
8,0.0019232117221690715,0.0016437242738902569,0,2003-01-07
9,0.0017017865437082946,0.0016359083529096097,0,2003-01-07
10,0.0018917384441010654,0.001580335752805695,0,2003-01-07
11,0.0015010210452601313,0.0016347972268704325,0,2003-01-07
12,0.001454342028591782,0.00174038577824831,0,2003-01-07
13,0.0014743156963959337,0.0017168778867926449,0,2003-01-07
14,0.0014078590786084533,0.0015995294088497758,0,2003-01-07
1,0.019276351551525295,0.00475348299369216,1,2003-07-09
2,0.004989705514162779,0.00168152543483302,1,2003-07-09
3,0.00288924229486535,0.001911667175590992,1,2003-07-09
4,0.0024497578754865876,0.0012817008537240326,1,2003-07-09
5,0.002133825522226592,0.0010456219897605479,1,2003-07-09
6,0.0020074689916024604,0.0012650640856008977,1,2003-07-09
7,0.002098390366882086,0.0010901611531153321,1,2003-07-09
8,0.0017055387725122273,0.0010465093073435128,1,2003-07-09
9,0.0015586905162005376,0.0008010761812329292,1,2003-07-09
10,0.0014155548609172304,0.0011007877765223384,1,2003-07-09
11,0.0012591142149176449,0.0008803162781987339,1,2003-07-09
12,0.0013581240103424836,0.0009619534248486161,1,2003-07-09
13,0.001173611031845212,0.0008654194825794548,1,2003-07-09
1,0.019051543037806238,0.0074687811235586805,2,2004-01-07
2,0.005350677379673081,0.0009568746706160406,2,2004-01-07
3,0.0040180746129883415,0.0004144621780142188,2,2004-01-07
4,0.003466788962084268,0.0010397914447821677,2,2004-01-07
5,0.0031642066896893084,0.0002622344230379288,2,2004-01-07
6,0.0024987557054763393,0.0004377032940586408,2,2004-01-07
7,0.0021532621207630393,0.0006720271388379236,2,2004-01-07
8,0.0020072841018970522,0.0004021133645437658,2,2004-01-07
9,0.0020210635557305068,0.00022926618354783082,2,2004-01-07
10,0.0016493142240636058,0.0004277613382631292,2,2004-01-07
11,0.0016857275227916294,0.0003175111875558893,2,2004-01-07
12,0.0018151842939135218,0.0008337738690897822,2,2004-01-07
13,0.001447356446338485,0.00021977060047599176,2,2004-01-07
14,0.0012973521661479026,0.0004002527372601132,2,2004-01-07
15,0.0014184245498784418,0.0003296713693998754,2,2004-01-07
16,0.00118029052516379,0.0006471085168110827,2,2004-01-07
17,0.0011544886028787005,0.0005910148417266706,2,2004-01-07
1,0.014284834296753009,0.0014544901981328924,3,2004-07-09
2,0.004751522870113452,0.000547304245022436,3,2004-07-09
3,0.0027607779018580915,0.0006957230507396162,3,2004-07-09
4,0.0020132398853699367,0.0005032961877683798,3,2004-07-09
5,0.0018990777743359407,0.0003619332953045766,3,2004-07-09
6,0.0015250305722778043,0.0003172024541224043,3,2004-07-09
7,0.0014703701871136823,0.0005219118902459741,3,2004-07-09
8,0.0011661487515084445,0.0004960552420622358,3,2004-07-09
9,0.0012827532831579448,0.0003451910597505048,3,2004-07-09
10,0.0010871076762365799,0.0004694712018438925,3,2004-07-09
1,0.02270108587382471,0.004727913687626521,4,2005-01-06
2,0.00477463795858271,0.0007364114668841163,4,2005-01-06
3,0.003269151085987687,0.0005612831834393243,4,2005-01-06
4,0.0024004745475180887,0.0007121038991802683,4,2005-01-06
5,0.0021795602720778655,0.0006300880340859294,4,2005-01-06
6,0.002064677489483181,0.0005041960976086557,4,2005-01-06
7,0.0016856484375346232,0.0005325580035181096,4,2005-01-06
8,0.001760316697661491,0.00042270914612648386,4,2005-01-06
9,0.001544765436419231,0.0004091285033306728,4,2005-01-06
10,0.001480006633381195,0.00041226681787520647,4,2005-01-06
11,0.0013295364538755488,0.0005389926276014497,4,2005-01-06
12,0.0011732075260678196,0.0005470572602159033,4,2005-01-06
13,0.001135653757955879,0.0005202766818304857,4,2005-01-06
1,0.012244912967281906,0.0011201610032003373,5,2005-07-08
2,0.003301398455637115,0.0005270622241368983,5,2005-07-08
3,0.002094793543954821,0.00034810522265615873,5,2005-07-08
4,0.0019752927994551627,0.0002862321198335849,5,2005-07-08
5,0.0015668800325855908,0.0003226762273698114,5,2005-07-08
6,0.0013352991051138624,0.00044505082041723654,5,2005-07-08
7,0.0011815454253289652,0.0004923169981339015,5,2005-07-08
8,0.0012453551079440665,0.0002076560031127883,5,2005-07-08
9,0.0009907789916676272,0.00024988547374960035,5,2005-07-08
10,0.0009643138588504179,0.0003163118090014905,5,2005-07-08
11,0.00101584534920556,0.00031199109071167186,5,2005-07-08
12,0.0009078807258782419,0.00028270672919461504,5,2005-07-08
1,0.025957796559669077,0.0009633857989683747,6,2006-01-06
2,0.004226908762939274,0.0008708334426046349,6,2006-01-06
3,0.002938748081214726,0.0003211984512745403,6,2006-01-06
4,0.002422404568642378,0.0002448033446853515,6,2006-01-06
5,0.0020522071747109292,0.00022722583889844827,6,2006-01-06
6,0.002028102823533118,0.00017142768774647266,6,2006-01-06
7,0.0016289466351736338,0.00018831779925676528,6,2006-01-06
8,0.0015598739264532924,0.0002766440011328086,6,2006-01-06
9,0.0014436124823987485,0.00020861557641183026,6,2006-01-06
10,0.0013476629683282226,0.00020073962514288723,6,2006-01-06
1,0.014018300994807347,0.0010237854876322672,7,2006-07-10
2,0.003046243493868546,0.0004577485269692261,7,2006-07-10
3,0.0023957663586109197,0.0002953238617919851,7,2006-07-10
4,0.0019460872757587242,0.0003055523156945128,7,2006-07-10
5,0.0016766130151650445,0.00028594530522241257,7,2006-07-10
6,0.0013562120253812861,0.0002711547822400462,7,2006-07-10
7,0.00122226778132079,0.00028598929930012673,7,2006-07-10
8,0.0011210792872589082,0.00024705935356905684,7,2006-07-10
9,0.0010076593316625804,0.00023572108693770133,7,2006-07-10
10,0.0009025127087211745,0.00023894109472166747,7,2006-07-10
11,0.0007999008838933977,0.0002533043152652681,7,2006-07-10
12,0.000737067621561106,0.0002408682048553601,7,2006-07-10
13,0.0007352651419668374,0.00023236881679622456,7,2006-07-10
14,0.0007159532304451039,0.0002343224550713785,7,2006-07-10
15,0.0006882848683744669,0.00022772049851482734,7,2006-07-10
16,0.0007022634526947513,0.0002442103941575624,7,2006-07-10
17,0.0006651580227877606,0.00024860792836989276,7,2006-07-10
18,0.00065186408623545,0.00022773722048441414,7,2006-07-10
19,0.0006415396703893996,0.00023265781055670232,7,2006-07-10
1,0.015394806968591487,0.001621347339823842,8,2007-01-09
2,0.003412802965613082,0.00039742298104101793,8,2007-01-09
3,0.002417798799190981,0.00021899531639064663,8,2007-01-09
